tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán  Nhà riêng tạiNguyễn Hoàng, Nam Từ Liêm, Hà Nội","32,50 tỷ","Nguyễn Hoàng, Nam Từ Liêm, Hà Nội",85 m²,,,9,Sổ đỏ / Sổ hồng,25/10/202510:38
"Bán  Nhà riêng tạiPhường Mai Động, Quận Hoàng Mai, Hà Nội","12,90 tỷ","Phường Mai Động, Quận Hoàng Mai, Hà Nội",40 m²,,,6,Sổ đỏ / Sổ hồng,25/10/202510:26
"Bán  Nhà riêng tạiPhường Định Công, Quận Hoàng Mai, Hà Nội",35 tỷ,"Phường Định Công, Quận Hoàng Mai, Hà Nội",98 m²,,,8,Sổ đỏ / Sổ hồng,25/10/202510:29
"Bán  Nhà biệt thự, liền kề tạiĐường dọc bún1, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",16 tỷ,"Đường dọc bún1, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",40 m²,5 PN,4 WC,,Sổ đỏ / Sổ hồng,25/10/202509:46
"Bán  Nhà riêng tạiPhường Giáp Bát, Quận Hoàng Mai, Hà Nội","17,50 tỷ","Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",36 m²,,,7,Sổ đỏ / Sổ hồng,25/10/202508:45
"Bán  Nhà riêng tạiĐường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","14,10 tỷ","Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50 m²,5 PN,4 WC,,Sổ đỏ / Sổ hồng,25/10/202509:32
"Bán  Nhà mặt phố tạiPhường Yên Sở, Quận Hoàng Mai, Hà Nội","37,20 tỷ","Phường Yên Sở, Quận Hoàng Mai, Hà Nội",85 m²,,,7,Sổ đỏ / Sổ hồng,25/10/202508:01
"Bán  Nhà riêng tạiPhường Mai Động, Quận Hoàng Mai, Hà Nội","23,90 tỷ","Phường Mai Động, Quận Hoàng Mai, Hà Nội",56 m²,,,7,Sổ đỏ / Sổ hồng,25/10/202509:00
"Bán  Nhà biệt thự, liền kề tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","25,50 tỷ","mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",72 m²,21 PN,21 WC,7,Sổ đỏ / Sổ hồng,25/10/202507:26
"Bán  Nhà riêng tạiĐường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội","16,80 tỷ","Đường Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",95 m²,9 PN,5 WC,7,Sổ đỏ / Sổ hồng,25/10/202508:00
"Bán Nhà mặt phố theo dự ánKĐT Tây Hồ Tây - Starlake Hà Nội tại Nguyễn Văn Huyên Kéo Dài, Xuân La, Tây Hồ, Hà Nội",368 tỷ,"Nguyễn Văn Huyên Kéo Dài, Xuân La, Tây Hồ, Hà Nội",478 m²,5 PN,5 WC,5,Sổ đỏ / Sổ hồng,25/10/202500:00
"Bán  Nhà riêng tạiVũ Xuân Thiều, Phường Phúc Lợi, Quận Long Biên, Hà Nội","12,80 tỷ","Vũ Xuân Thiều, Phường Phúc Lợi, Quận Long Biên, Hà Nội",47 m²,4 PN,5 WC,7,,24/10/202517:08
"Bán  Nhà riêng tạiĐàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội","5,60 tỷ","Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",32 m²,3 PN,4 WC,5,,24/10/202517:07
"Bán  Nhà riêng tạiPhố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","7,85 tỷ","Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",31 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,24/10/202520:10
"Bán  Nhà riêng tạiPhường Thạch Bàn, Quận Long Biên, Hà Nội","5,90 tỷ","Phường Thạch Bàn, Quận Long Biên, Hà Nội",39 m²,3 PN,4 WC,5,,24/10/202517:07
"Bán  Nhà riêng tạiĐàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội","6,15 tỷ","Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",30 m²,3 PN,4 WC,6,,24/10/202517:06
"Bán Nhà biệt thự, liền kề theo dự ánKĐT Tây Hồ Tây - Starlake Hà Nội tại Starlake Tây Hồ Tây, Xuân La, Tây Hồ, Hà Nội",102 tỷ,"Starlake Tây Hồ Tây, Xuân La, Tây Hồ, Hà Nội",270 m²,4 PN,6 WC,4,Sổ đỏ / Sổ hồng,25/10/202500:00
"Bán  Nhà riêng tạiPhường Cự Khối, Quận Long Biên, Hà Nội","7,90 tỷ","Phường Cự Khối, Quận Long Biên, Hà Nội",52 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,24/10/202517:03
"Bán  Nhà riêng tạiGia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội","5,90 tỷ","Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội",30 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,24/10/202517:04
"Bán  Nhà riêng tạiPhường Ngọc Thụy, Quận Long Biên, Hà Nội",13 tỷ,"Phường Ngọc Thụy, Quận Long Biên, Hà Nội",94 m²,3 PN,3 WC,3,Sổ đỏ / Sổ hồng,24/10/202517:04
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",62 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",282 m²,,,4,Sổ đỏ / Sổ hồng,24/10/202514:01
"Bán  Nhà mặt phố tạiPhường Giáp Bát, Quận Hoàng Mai, Hà Nội","23,90 tỷ","Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",54 m²,,,7,Sổ đỏ / Sổ hồng,24/10/202509:01
"Bán  Nhà riêng tạiPhường Ngọc Lâm, Quận Long Biên, Hà Nội","43,50 tỷ","Phường Ngọc Lâm, Quận Long Biên, Hà Nội",134 m²,5 PN,6 WC,6,Sổ đỏ / Sổ hồng,24/10/202517:04
"Bán  Nhà riêng tạiPhùng Hưng , Phường Phúc La, Quận Hà Đông, Hà Nội",9 tỷ,"Phùng Hưng , Phường Phúc La, Quận Hà Đông, Hà Nội",45 m²,,,3,,24/10/202509:01
"Bán  Nhà riêng tạiPhường Long Biên, Quận Long Biên, Hà Nội","12,90 tỷ","Phường Long Biên, Quận Long Biên, Hà Nội",49 m²,4 PN,5 WC,6,,24/10/202517:06
"Bán  Nhà riêng tạiVăn Phú, Hà Đông, Phường Quang Trung, Quận Hà Đông, Hà Nội",8 tỷ,"Văn Phú, Hà Đông, Phường Quang Trung, Quận Hà Đông, Hà Nội",35 m²,3 PN,3 WC,4,Sổ đỏ / Sổ hồng,24/10/202509:01
"Bán  Nhà mặt phố tạiPhường Yên Sở, Quận Hoàng Mai, Hà Nội","24,20 tỷ","Phường Yên Sở, Quận Hoàng Mai, Hà Nội",70 m²,,,5,Sổ đỏ / Sổ hồng,24/10/202508:01
"Bán  Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội","12,90 tỷ","Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",60 m²,6 PN,5 WC,6,Sổ đỏ / Sổ hồng,23/10/202518:32
"Bán  Nhà riêng tạiPhường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","20,60 tỷ","Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",75 m²,4 PN,4 WC,3,Sổ đỏ / Sổ hồng,23/10/202522:36
"Bán  Nhà biệt thự, liền kề tạiĐường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",17 tỷ,"Đường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",50 m²,5 PN,5 WC,6,Sổ đỏ / Sổ hồng,24/10/202507:04
"Bán  Nhà riêng tạiPhùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội","16,50 tỷ","Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",240 m²,6 PN,,4,Sổ đỏ / Sổ hồng,24/10/202509:01
"Bán  Nhà riêng tạiĐường Vào Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Thỏa thuận,"Đường Vào Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",147 m²,4 PN,3 WC,3,Sổ đỏ / Sổ hồng,24/10/202500:00
"Bán  Nhà riêng tạiNhà Xa La, Phường Quang Trung, Quận Hà Đông, Hà Nội","6,50 tỷ","Nhà Xa La, Phường Quang Trung, Quận Hà Đông, Hà Nội",36 m²,5 PN,,5,,24/10/202509:01
"Bán  Nhà mặt phố tạiPhường Thượng Thanh, Quận Long Biên, Hà Nội","16,90 tỷ","Phường Thượng Thanh, Quận Long Biên, Hà Nội",68 m²,4 PN,,6,Sổ đỏ / Sổ hồng,24/10/202500:00
"Bán  Nhà mặt phố tạiĐường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",29 tỷ,"Đường Ngọc Lâm, Phường Bồ Đề, Quận Long Biên, Hà Nội",60 m²,4 PN,3 WC,4,Sổ đỏ / Sổ hồng,23/10/202512:05
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","7,10 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",30 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,23/10/202510:27
"Bán  Nhà riêng tạiPhường Thụy Khuê, Quận Tây Hồ, Hà Nội","10,20 tỷ","Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",58 m²,,,4,Sổ đỏ / Sổ hồng,23/10/202516:19
"Bán  Nhà mặt phố tạiĐường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội","6,40 tỷ","Đường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",21 m²,4 PN,4 WC,,Sổ đỏ / Sổ hồng,23/10/202509:19
"Bán  Nhà riêng tạivăn phú, hà đông, Phường Quang Trung, Quận Hà Đông, Hà Nội","11,30 tỷ","văn phú, hà đông, Phường Quang Trung, Quận Hà Đông, Hà Nội",34 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,23/10/202513:05
"Bán  Nhà riêng tạiPhường Văn Quán, Quận Hà Đông, Hà Nội","12,10 tỷ","Phường Văn Quán, Quận Hà Đông, Hà Nội",40 m²,,,,,23/10/202514:44
"Bán  Nhà riêng tạiyên bình, Phường Văn Quán, Quận Hà Đông, Hà Nội","13,20 tỷ","yên bình, Phường Văn Quán, Quận Hà Đông, Hà Nội",45 m²,,,1,,23/10/202514:42
"Bán  Nhà riêng tạiĐường 1, Phường Văn Quán, Quận Hà Đông, Hà Nội","9,80 tỷ","Đường 1, Phường Văn Quán, Quận Hà Đông, Hà Nội",34 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,23/10/202514:01
"Bán  Nhà mặt phố tạiĐường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",10 tỷ,"Đường Ngô Thì Nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",51 m²,4 PN,3 WC,,Sổ đỏ / Sổ hồng,23/10/202509:34
"Bán  Nhà riêng tạingọc thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","7,15 tỷ","ngọc thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",33 m²,3 PN,,,Sổ đỏ / Sổ hồng,22/10/202515:54
"Bán  Nhà riêng tạiPhường Mộ Lao, Quận Hà Đông, Hà Nội","9,50 tỷ","Phường Mộ Lao, Quận Hà Đông, Hà Nội",42 m²,,,4,,22/10/202517:47
"Bán  Nhà riêng tạiPhường Mộ Lao, Quận Hà Đông, Hà Nội","8,60 tỷ","Phường Mộ Lao, Quận Hà Đông, Hà Nội",41 m²,,,,,22/10/202517:49
"Bán  Nhà riêng tạiPhường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội","5,90 tỷ","Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",38 m²,,,1,,22/10/202514:32
"Bán  Nhà riêng tạiPhường Thụy Khuê, Quận Tây Hồ, Hà Nội","10,20 tỷ","Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",58 m²,,,4,Sổ đỏ / Sổ hồng,22/10/202515:38
"Bán  Nhà riêng tạiĐường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","8,30 tỷ","Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",72 m²,4 PN,4 WC,4,Sổ đỏ / Sổ hồng,22/10/202519:34
"Bán  Nhà biệt thự, liền kề tạiĐường Đức Giang, Phường Việt Hưng, Quận Long Biên, Hà Nội","31,60 tỷ","Đường Đức Giang, Phường Việt Hưng, Quận Long Biên, Hà Nội",147 m²,5 PN,5 WC,5,Sổ đỏ / Sổ hồng,22/10/202509:50
"Bán  Nhà riêng tạitrần phú, Phường Văn Quán, Quận Hà Đông, Hà Nội","9,60 tỷ","trần phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",32 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,22/10/202509:15
"Bán  Nhà riêng tạiPhường Mai Động, Quận Hoàng Mai, Hà Nội","52,90 tỷ","Phường Mai Động, Quận Hoàng Mai, Hà Nội",240 m²,,,3,,22/10/202508:21
"Bán  Nhà riêng tạiAo Sen, Phường Mộ Lao, Quận Hà Đông, Hà Nội","2,50 tỷ","Ao Sen, Phường Mộ Lao, Quận Hà Đông, Hà Nội",60 m²,2 PN,2 WC,5,Đang chờ sổ,22/10/202512:24
"Bán  Nhà mặt phố tạiPhường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","20,90 tỷ","Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",50 m²,,,7,Sổ đỏ / Sổ hồng,22/10/202509:01
"Bán  Nhà riêng tạiĐường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội","12,80 tỷ","Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",42 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,22/10/202511:55
"Bán  Nhà riêng tạiNguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội","11,50 tỷ","Nguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",32 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,22/10/202512:31
"Bán  Nhà riêng tạiLê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội","6,10 tỷ","Lê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",34 m²,2 PN,2 WC,2,Sổ đỏ / Sổ hồng,22/10/202512:13
"Bán  Nhà mặt phố tạiÔ Cách, Phường Việt Hưng, Quận Long Biên, Hà Nội",15 tỷ,"Ô Cách, Phường Việt Hưng, Quận Long Biên, Hà Nội",66 m²,,1 WC,1,Sổ đỏ / Sổ hồng,22/10/202510:01
"Bán  Nhà riêng tạichiến thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội","6,50 tỷ","chiến thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",22 m²,3 PN,3 WC,5,Sổ đỏ / Sổ hồng,21/10/202515:06
"Bán  Nhà riêng tạiPhường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",70 tỷ,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",155 m²,,,9,Sổ đỏ / Sổ hồng,21/10/202519:43
"Bán  Nhà riêng tạiĐường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội","12,90 tỷ","Đường Nguyễn Sơn, Phường Bồ Đề, Quận Long Biên, Hà Nội",60 m²,5 PN,5 WC,5,Sổ đỏ / Sổ hồng,21/10/202518:29
"Bán  Nhà riêng tạiPhường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","8,45 tỷ","Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",35 m²,,,5,Sổ đỏ / Sổ hồng,21/10/202515:03
"Bán  Nhà mặt phố tạiPhường Định Công, Quận Hoàng Mai, Hà Nội",112 tỷ,"Phường Định Công, Quận Hoàng Mai, Hà Nội",180 m²,,,9,Sổ đỏ / Sổ hồng,21/10/202518:40
"Bán  Nhà riêng tạiĐường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","6,90 tỷ","Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",42 m²,4 PN,4 WC,4,Sổ đỏ / Sổ hồng,21/10/202519:29
"Bán  Nhà riêng tạiNguyễn Lam, Phường Phúc Đồng, Quận Long Biên, Hà Nội","13,20 tỷ","Nguyễn Lam, Phường Phúc Đồng, Quận Long Biên, Hà Nội",46 m²,4 PN,5 WC,7,Sổ đỏ / Sổ hồng,21/10/202515:03
"Bán  Nhà riêng tạiPhường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","38,90 tỷ","Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",100 m²,21 PN,10 WC,9,Sổ đỏ / Sổ hồng,21/10/202514:28
"Bán  Nhà riêng tại19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội","7,85 tỷ","19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",33 m²,3 PN,4 WC,4,Sổ đỏ / Sổ hồng,21/10/202510:41
"Bán  Nhà riêng tạiPhố trạm, Phường Long Biên, Quận Long Biên, Hà Nội","19,65 tỷ","Phố trạm, Phường Long Biên, Quận Long Biên, Hà Nội",60 m²,,,7,,21/10/202514:27
"Bán  Nhà mặt phố tạiNguyễn đổng chi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",100 tỷ,"Nguyễn đổng chi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",154 m²,,,9,,21/10/202514:29
"Bán  Nhà mặt phố tạiQuang trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",220 tỷ,"Quang trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",460 m²,,,,Sổ đỏ / Sổ hồng,21/10/202514:29
"Bán  Nhà riêng tạiPhường Mai Động, Quận Hoàng Mai, Hà Nội",920 triệu,"Phường Mai Động, Quận Hoàng Mai, Hà Nội",177 m²,,,2,Hợp đồng mua bán,20/10/202510:42
"Bán  Nhà riêng tạivăn phú, Phường Phú La, Quận Hà Đông, Hà Nội","6,80 tỷ","văn phú, Phường Phú La, Quận Hà Đông, Hà Nội",32 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,20/10/202516:02
"Bán  Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","7,50 tỷ","mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",33 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,20/10/202509:27
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",72 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",308 m²,,,4,Sổ đỏ / Sổ hồng,18/10/202521:36
"Bán  Nhà mặt phố tạiĐường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội","6,50 tỷ","Đường Bế Văn Đàn, Phường Quang Trung, Quận Hà Đông, Hà Nội",20 m²,4 PN,4 WC,,Sổ đỏ / Sổ hồng,20/10/202509:01
"Bán  Nhà biệt thự, liền kề tạiĐường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",14 tỷ,"Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50 m²,5 PN,5 WC,,Sổ đỏ / Sổ hồng,20/10/202508:49
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",65 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",282 m²,,,4,Sổ đỏ / Sổ hồng,18/10/202520:35
"Bán  Nhà riêng tạiPhường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","7,60 tỷ","Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",40 m²,,,4,Sổ đỏ / Sổ hồng,19/10/202520:36
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",63 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",258 m²,6 PN,,4,Sổ đỏ / Sổ hồng,17/10/202518:01
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",68 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",254 m²,,,5,Sổ đỏ / Sổ hồng,17/10/202510:00
"Bán  Nhà riêng tạiPhường Thụy Khuê, Quận Tây Hồ, Hà Nội","10,70 tỷ","Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",48 m²,,,4,Sổ đỏ / Sổ hồng,17/10/202520:43
"Bán  Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","7,40 tỷ","mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",33 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,18/10/202510:03
"Bán  Nhà mặt phố tạiPhường Mai Động, Quận Hoàng Mai, Hà Nội","21,50 tỷ","Phường Mai Động, Quận Hoàng Mai, Hà Nội",75 m²,,,3,Sổ đỏ / Sổ hồng,18/10/202511:04
"Bán  Nhà riêng tạiĐường Kẻ Tạnh, Phường Phúc Lợi, Quận Long Biên, Hà Nội","5,30 tỷ","Đường Kẻ Tạnh, Phường Phúc Lợi, Quận Long Biên, Hà Nội",30 m²,2 PN,3 WC,3,Sổ đỏ / Sổ hồng,17/10/202519:37
"Bán  Nhà riêng tạiĐường Kẻ Tạnh, Phường Phúc Lợi, Quận Long Biên, Hà Nội","5,95 tỷ","Đường Kẻ Tạnh, Phường Phúc Lợi, Quận Long Biên, Hà Nội",30 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,17/10/202519:57
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",86 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",316 m²,,,4,Sổ đỏ / Sổ hồng,17/10/202520:03
"Bán  Nhà riêng tạiViệt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội","18,90 tỷ","Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",65 m²,4 PN,5 WC,6,Sổ đỏ / Sổ hồng,17/10/202509:00
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",58 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",256 m²,5 PN,,4,Sổ đỏ / Sổ hồng,16/10/202515:00
"Bán  Nhà biệt thự, liền kề tạiĐường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội","28,60 tỷ","Đường Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",128 m²,5 PN,5 WC,4,Sổ đỏ / Sổ hồng,16/10/202513:52
"Bán  Nhà riêng tạiPhường Bưởi, Quận Tây Hồ, Hà Nội",11 tỷ,"Phường Bưởi, Quận Tây Hồ, Hà Nội",48 m²,,,4,Sổ đỏ / Sổ hồng,16/10/202515:57
"Bán  Nhà riêng tạiPhúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","6,20 tỷ","Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",50 m²,5 PN,4 WC,5,,17/10/202500:00
"Bán  Nhà mặt phố tạiquang trung, Phường La Khê, Quận Hà Đông, Hà Nội",14 tỷ,"quang trung, Phường La Khê, Quận Hà Đông, Hà Nội",70 m²,3 PN,4 WC,4,Sổ đỏ / Sổ hồng,16/10/202513:41
"Bán  Nhà riêng tạiĐường Vào Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội","9,50 tỷ","Đường Vào Thanh Am, Phường Thượng Thanh, Quận Long Biên, Hà Nội",71 m²,4 PN,5 WC,6,,17/10/202500:00
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","6,85 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",34 m²,4 PN,3 WC,4,Sổ đỏ / Sổ hồng,16/10/202516:11
"Bán Nhà biệt thự, liền kề theo dự ánTIG Đại Mỗ - Green Garden House tại TIG Đại Mỗ - Green Garden House, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",21 tỷ,"TIG Đại Mỗ - Green Garden House, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",115 m²,,,3,,16/10/202514:52
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",58 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",248 m²,,,4,Sổ đỏ / Sổ hồng,16/10/202515:00
"Bán  Nhà biệt thự, liền kề tạiĐường Lý Sơn, Phường Thượng Thanh, Quận Long Biên, Hà Nội","23,50 tỷ","Đường Lý Sơn, Phường Thượng Thanh, Quận Long Biên, Hà Nội",90 m²,5 PN,5 WC,6,Sổ đỏ / Sổ hồng,16/10/202513:30
"Bán  Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","5,66 tỷ","mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",33 m²,4 PN,3 WC,4,Sổ đỏ / Sổ hồng,17/10/202507:31
"Bán  Nhà biệt thự, liền kề tạiPhường Đại Kim, Quận Hoàng Mai, Hà Nội",60 tỷ,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",255 m²,8 PN,,4,Sổ đỏ / Sổ hồng,16/10/202514:01
"Bán  Nhà riêng tạiđa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","6,10 tỷ","đa sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",30 m²,3 PN,4 WC,5,Sổ đỏ / Sổ hồng,16/10/202515:46
"Bán  Nhà biệt thự, liền kề tạiĐường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội","17,70 tỷ","Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",80 m²,5 PN,4 WC,,Sổ đỏ / Sổ hồng,16/10/202509:30
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị Văn Khê tại Đường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",14 tỷ,"Đường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",50 m²,5 PN,5 WC,,Sổ đỏ / Sổ hồng,15/10/202515:12
"Bán  Nhà mặt phố tạiĐường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",16 tỷ,"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",40 m²,6 PN,6 WC,7,Sổ đỏ / Sổ hồng,16/10/202509:14
"Bán  Nhà riêng tạivạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",16 tỷ,"vạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",45 m²,4 PN,4 WC,5,Sổ đỏ / Sổ hồng,16/10/202509:01
"Bán  Nhà riêng tạiĐường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",17 tỷ,"Đường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",50 m²,7 PN,6 WC,7,Sổ đỏ / Sổ hồng,15/10/202515:27
