tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
Chủ Ngộp Bank – Bán Nhà Cấp 4 Nguyễn Trãi Q5 – Gần Chợ Bàu Sen – 28 Tỷ,28.0,"Nguyễn Trãi, Phường 2, Quận 5, TPHCM",118.0,2,2,3,Sổ hồng,11/08/2025
Bán nhà mặt tiền Nguyễn Trãi Q5 – Đối diện ĐH Y Dược – 61m² – 12.8 tỷ,12.8,"Nguyễn Trãi, Phường 11, Quận 5, TPHCM",61.0,3,,1,Sổ hồng,11/08/2025
"Bán Khách Sạn Mini – Mặt tiền Cao Đạt – Quận 5 – 10 Phòng – 12,5 Tỷ",12.499,"Cao Đạt, Phường 1, Quận 5, TPHCM",41.0,10,10,2,Sổ hồng,11/08/2025
Bán Lô góc mặt tiền Nguyễn Trãi – 5 Tầng BTCT – KD thời trang – 24 tỷ,23.999,"Nguyễn Trãi, Phường 7, Quận 5, TPHCM",54.0,4,3,1,Sổ hồng,11/08/2025
"Nhà MT 369E An Dương Vương, Q5. DT 4.5x21m NH, 3 tầng",39.5,"369E An Dương Vương, Phường 3, Quận 5, TPHCM",80.0,1,1,3,Sổ hồng,05/08/2025
"Nhà nở hậu đẹp - Phường 3 - Quận 5 - Gần đường lớn - Giá 4,1 tỷ",4.1,"Nguyễn Trãi, Phường 3, Quận 5, TPHCM",27.0,2,2,2,Sổ hồng,03/08/2025
"Bán nhà MT Lê Hồng Phong - 6,5x27m - 8tầng - HDT:300 triệu- giá:120 tỷ",120.0,"Lê Hồng Phong, Phường 4, Quận 5, TPHCM",170.0,10,9,7,Giấy tờ hợp lệ,31/07/2025
"Bán căn góc 2 mặt tiền SIÊU ĐẸP Tân Thành, Quận 5 Hiếm có mặt tiền 19m",31.0,"Tân Thành, Phường 12, Quận 5, TPHCM",171.0,3,3,1,Sổ đỏ,11/07/2025
Bán nhà Nguyễn Trãi Q5 DT: 6.5x20m kết cấu: Hầm 6 lâu HDDT Gía 40 tỷ,39.999,"Nguyễn Trãi, Phường 2, Quận 5, TPHCM",130.0,35,35,6,Sổ hồng,09/07/2025
"** SIÊU TOÀ NHÀ BỀ THẾ – Mặt Tiền Huỳnh Mẫn Đạt, Quận 5 🔥",240.0,"Huỳnh Mẫn Đạt, Phường 1, Quận 5, TPHCM",401.0,,,8,Sổ hồng,09/07/2025
Siêu phẩm 5 tầng 2 Mặt tiền Trần Hưng Đạo ngay Ái Huê - C.A Q5,28.5,"Trần Hưng Đạo, Phường 11, Quận 5, TPHCM",64.0,5,5,4,Sổ hồng,07/07/2025
"Nhà mặt tiền 4x17,5 chưa qua đầu tư , giá tốt !",19.7,"Hùng Vương, Phường 4, Quận 5, TPHCM",70.0,2,2,12,Sổ hồng,07/07/2025
BÁN NHÀ Mặt tiền Trần Bình Trọng Q5 - 4 tầng - Mặt tiền KD Hiếm Q5,30.0,"Trần Bình Trọng, Phường 1, Quận 5, TPHCM",67.5,8,8,3,Sổ hồng,07/07/2025
Cần bán gấp nhà mặt tiền đường An Dương Vương Quận 5,19.0,"An Dương Vương, Phường 3, Quận 5, TPHCM",40.14,5,4,3,Sổ đỏ,05/07/2025
"Nhà bán ở chi căn MT Đ. Ngô Quyền, P7, Q5 1ty033 - 62m2 SHR",1.033,"Ngô Quyền, Phường 7, Quận 5, TPHCM",62.0,3,3,,Sổ hồng,04/07/2025
Cần bán mặt tiền Huỳnh Mẫn Đạt Phường 2 Quận 5 DT: 36m2 HD thuê 39tr,15.2,"Huỳnh Mẫn Đạt, Phường 2, Quận 5, TPHCM",36.0,3,2,2,Sổ hồng,01/07/2025
"Bán nhà hẻm xe hơi 565 Nguyễn Trãi - 43m2 - xây mới 100%, tặng full nộ",10.0,"Nguyễn Trãi, Phường 7, Quận 5, TPHCM",43.0,6,6,4,Sổ hồng,01/07/2025
"Bán nhà mặt tiền Nguyễn Trãi Quận 5, 645m² nở hậu, vị trí hiếm",400.0,"Nguyễn Trãi, Phường 2, Quận 5, TPHCM",645.0,3,3,,Sổ hồng,27/06/2025
"Bán nhà Góc 2 Mặt Tiền Đường Ttần Hưng Đạo, Phường 5, Quận 5 :",80.0,"Trần Hưng Đạo, Phường 5, Quận 5, TPHCM",93.5,5,5,4,Sổ hồng,13/06/2025
"Bán Tòa nhà MTĐ Huỳnh Mẫn Đạt, P.1, Quận 5 :",250.0,"Huỳnh Mẫn Đạt, Phường 1, Quận 5, TPHCM",402.0,7,7,5,Sổ hồng,13/06/2025
Mặt Tiền Ký Hòa Q5 ( 4 * 24 ) 5 Lầu Thang Máy Hồ Bơi 21 Tỷ,21.0,"Ký Hòa, Phường 11, Quận 5, TPHCM",96.0,7,8,10,Sổ hồng,12/06/2025
Căn Góc Hai Mặt Tiền Bệnh Viện Chợ Rẫy Q5 ( 19 * 8.6 ) 2 Lầu 31 Tỷ,31.0,"Tân Thành, Phường 12, Quận 5, TPHCM",90.0,3,2,4,Sổ hồng,12/06/2025
Hai Mặt Tiền Trần Bình Trọng Q5 ( 4.5 * 16 ) 2 lầu 22.5 Tỷ,22.5,"Trần Bình Trọng, Phường 1, Quận 5, TPHCM",72.0,4,4,2,Sổ hồng,12/06/2025
222m Mặt Tiền Phan Văn Khỏe Chợ Kim Biên Q5 ( Nở Hậu 8m ) chỉ 35 Tỷ,35.0,"Phan Văn Khỏe, Phường 13, Quận 5, TPHCM",222.0,5,5,,Sổ hồng,12/06/2025
Hai Mặt Tiền An Dương Vương Q5 ( 3.9 * 20 ) 6 Lầu 34 tỷ,34.0,"An Dương Vương, Phường 3, Quận 5, TPHCM",63.0,6,7,11,Sổ hồng,12/06/2025
"Bán gấp nhà đẹp hẻm 5m Phó Cơ Điều ,P12,Q5,DT 49m2/2tỷ 870.Sổ riêng",2.8,"Phó Cơ Điều, Phường 12, Quận 5, TPHCM",49.0,3,4,3,Sổ hồng,09/06/2025
"Chính chủ gấp căn nhà hẻm 5m Ngô Quyền, P7, Q 5 .DT70 /2tỷ9 sổ hồng",2.9,"Ngô Quyền, Phường 7, Quận 5, TPHCM",70.0,4,5,3,Sổ hồng,09/06/2025
"Chủ nhà cần bán gấp Nguyễn Kim,P12,Q5.Giá 3tỷ450tr.SHR",3.45,"Nguyễn Kim, Phường 12, Quận 5, TPHCM",87.0,4,5,5,Sổ hồng,09/06/2025
"Bán ngộp nhà hẻm ôtô Nguyễn Trãi, P2, Q5, DT66m2, giá 3tỷ250, sổ riêng",3.25,"Nguyễn Trãi, Phường 2, Quận 5, TPHCM",66.0,3,5,4,Sổ hồng,09/06/2025
"Bán gấp nhà đẹp hẻm 5m Phó Cơ Điều ,P12,Q5,DT 49m2/2tỷ 870.Sổ riêng",2.87,"Phó Cơ Điều, Phường 12, Quận 5, TPHCM",49.0,3,4,3,Sổ hồng,09/06/2025
"Chính chủ gấp căn nhà hẻm 5m Ngô Quyền, P7, Q 5 .DT 58m/3 tỷ150.",3.15,"Ngô Quyền, Phường 7, Quận 5, TPHCM",58.0,4,5,4,Sổ hồng,09/06/2025
Bán nhà mặt tiền quận 5- vị tí trung tâm kinh doanh phù hợp,11.5,"Cao Đạt, Phường 1, Quận 5, TPHCM",36.0,4,4,3,Không xác định,09/06/2025
Nhà 1trệt 1 lầu hẻm Trần Hưng Đạo Trung tâm Q5 – SHR – Giá nhỉnh 2 tỷ,2.2,"Trần Hưng Đạo, Phường 2, Quận 5, TPHCM",18.0,1,1,2,Sổ hồng,30/05/2025
"✅ Bán nhà MT 148 Trần Bình Trọng, P.3, Q5",72.0,"Trần Bình Trọng, Phường 2, Quận 5, TPHCM",145.0,,,2,Sổ hồng,29/05/2025
"Bán nhà hẻm Đ. Bùi Hữu Nghĩa, P. 7, Q. 5, DT 54m2 GIÁ 2TỶ970TR",2.9699999999999998,"Bùi Hữu Nghĩa, Phường 7, Quận 5, TPHCM",54.0,3,4,,Sổ hồng,29/05/2025
"Chủ định cư nước ngoài bán nhà Trần Bình Trọng, Q5 DT 56m2 GIÁ 2TỶ930",2.93,"Trần Bình Trọng, Phường 3, Quận 5, TPHCM",56.0,3,3,,Sổ hồng,29/05/2025
Quận 6 - 96M - Hẻm Xe Hơi - Sát Mặt Tiền - Ngang Lớn - Nhỉnh 10 Tỷ,10.99,"Hậu Giang, Phường 11, Quận 6, TPHCM",96.0,2,2,2,Sổ hồng,25/11/2025
"🔥💯Nhà đẹp MTNB Bình Phú 1 - 4x12m 3 tầng ĐI BỘ RA CV BÌNH PHÚ,METRO",8.6,"Bình Phú 1, Phường 10, Quận 6, TPHCM",48.0,3,3,2,Sổ hồng,25/11/2025
💯ĐỐI DIỆN H.VIÊN🍃🌿MTNB khu Bình Phú 4x17m 4 tầng GÀN TRƯỜNG BÌNHPHÚ,10.2,"Bình Phú, Phường 10, Quận 6, TPHCM",68.0,4,5,3,Sổ hồng,25/11/2025
"🔥💯Nhà mới xây 100% đường 6m Lý Chiêu Hoàng 4x17,5m 5 tầng 5PN 6WC",8.55,"Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",66.0,5,6,3,Sổ hồng,25/11/2025
💯ĐỐI DIỆN H.VIÊN🌿🍃Nhà đẹp KDC Bình Phú 4x12m 3 tầng GẦN CV VÀNH ĐAI,8.5,"Bình Phú, Phường 10, Quận 6, TPHCM",48.0,4,3,3,Sổ hồng,25/11/2025
💯FULL NỘI THẤT💥Nhà mới đẹp đường 8m - 4x16m 3PN ĐỐI DIỆN PHỐ ẨM THỰC,7.8,"Cư xá Phú Lâm A, Phường 12, Quận 6, TPHCM",61.0,3,3,1,Sổ hồng,25/11/2025
"🔥Bán nhà MTNB Bình Phú 1 - 4x13m 4 tầng+lửng SÁT MT CHỢ LỚN,HẬU GIANG",8.8,"Bình Phú 1, Phường 11, Quận 6, TPHCM",51.0,5,4,3,Sổ hồng,25/11/2025
"💃Nhà đẹp Hẻm Tân Hòa Đông 7,5 x 19m NỞ HẬU 10m 4 tầng GẦN CHỢ PHÚ LÂM",10.8,"Tân Hòa Đông, Phường 14, Quận 6, TPHCM",144.0,4,5,3,Sổ hồng,25/11/2025
🔥🔥💯Biệt Thự Góc Đẹp 2 MTNB Bình Phú 1- 9x17m 4 tầng KẾ BÊN UBND F11,26.0,"Bình Phú 1, Phường 11, Quận 6, TPHCM",150.0,4,5,3,Sổ hồng,25/11/2025
"💯THANG MÁY🔥Nhà đẹp đường Xe Tải An Dương Vương 4,1x16m NỞ HẬU 5 tầng",9.5,"An Dương Vương, Phường 10, Quận 6, TPHCM",56.0,4,5,3,Sổ hồng,25/11/2025
"🔥Bán nhà MTKD Phố Ẩm Thực Cư Xá B- 7,4x7,7m 1 trệt 1 lầu HĐ THUÊ 15tr",8.5,"Cư Xá Phú Lâm B, Phường 13, Quận 6, TPHCM",57.0,2,2,4,Sổ hồng,25/11/2025
"Nhà đẹp đường Xe Tải 8m KDC Lý Chiêu Hoàng 4x24m 4,5 tầng GIÁP BÌNHPHÚ",8.8,"Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",92.5,5,6,4,Sổ hồng,25/11/2025
🍃🌿ĐỐI DIỆN HOA VIÊN💯MTNB 12m KDC Bình Phú 4x15m 4 tầng HĐ THUÊ 15tr,9.1,"Bình Phú, Phường 10, Quận 6, TPHCM",60.0,4,3,3,Sổ hồng,25/11/2025
"🔮💯MTKD đường 15m Bình Phú 1 - 4x19,5m 4 tầng 5PN VỊ TRÍ ĐẸP KO LỖI",13.5,"Bình Phú 1, Phường 10, Quận 6, TPHCM",78.0,5,6,3,Sổ hồng,25/11/2025
🔮🔮💯Bán nhà nát MTNB Bình Phú 1 - 4x24m 3 tầng SÁT UBND & MT CHỢ LỚN,12.8,"Bình Phú 1, Phường 11, Quận 6, TPHCM",95.0,3,3,3,Sổ hồng,25/11/2025
💃💯Nhà đẹp MTNB 12m Bình Phú 1 - 4x18m 4 Tầng - MT CHỢ LỚN,12.0,"Bình Phú 1, Phường 11, Quận 6, TPHCM",72.0,3,3,3,Sổ hồng,25/11/2025
CỰC VIP💫💫Nhà đẹp 2 MTKD Lê Tuấn Mậu 5x25m 1 Hầm 6 tầng 8PN THANG MÁY,24.5,"Lê Tuấn Mậu, Phường 13, Quận 6, TPHCM",125.0,8,8,5,Sổ hồng,25/11/2025
"💯🔥Nhà mới xây Bình Phú 1- 5x9m 5 tầng SÁT MT CHỢ LỚN, CV BÌNH PHÚ🌹",8.5,"Đường số 14, Phường 11, Quận 6, TPHCM",42.0,3,4,4,Sổ hồng,25/11/2025
💯🔥1 ĐỜI CHỦ XƯA GIỜ🔥MTKD Hậu Giang 4x31m Nở Hậu - GẦN CC AN PHÚ,17.5,"Hậu Giang, Phường 12, Quận 6, TPHCM",122.0,4,3,2,Sổ hồng,25/11/2025
💎💯Bán nhà HXT Kinh Dương Vương 4x16m 4 tầng ĐỐI DIỆN PHỐ ẨM THỰC,8.5,"Kinh Dương Vương, Phường 12, Quận 6, TPHCM",63.0,4,4,3,Sổ hồng,25/11/2025
🔥Bán nhà MTNB đường 12m Bình Phú 1 - 4x18m 4 tầng 4PN ĐANG CÓ HĐ THUÊ,10.7,"Bình Phú 1, Phường 10, Quận 6, TPHCM",72.0,4,5,3,Sổ hồng,25/11/2025
Bán lẻ hoặc cặp đôi mới 100%MTKD Chợ Lớn 8x18m Hầm 6 tầng CV SAU LƯNG,20.0,"Chợ Lớn, Phường 11, Quận 6, TPHCM",144.0,8,10,4,Sổ hồng,25/11/2025
🌹💯Bán nhà MTNB 12m Bình Phú 1-4x16m 1 trệt 1 lầu GẦN CHỢ & CÔNG VIÊN,8.2,"Bình Phú 1, Phường 10, Quận 6, TPHCM",64.0,2,2,2,Sổ hồng,25/11/2025
"💎💯Nhà Cấp 4 MTNB 12m Cư Xá PL D- 8x15,8m GẦN MT BÌNH PHÚ-CHỢ H.T.QUÝ",16.0,"Cư Xá Phú Lâm D, Phường 10, Quận 6, TPHCM",123.0,1,1,1,Sổ hồng,25/11/2025
💃Nhà đẹp nội bộ 5m Cư Xá Phú Lâm D 4x20m trệt 1 lửng GẦN CHỢ H.T.QUÝ,7.2,"Cư Xá Phú Lâm D, Phường 10, Quận 6, TPHCM",80.0,2,2,1,Sổ hồng,25/11/2025
KHÔNG THỂ RẺ HƠN🔥Đất tặng nhà MTKD Chợ Lớn 4x18m 4 tầng HĐ THUÊ 19TR,14.0,"Chợ Lớn, Phường 11, Quận 6, TPHCM",72.0,6,6,4,Sổ hồng,25/11/2025
💯ĐỐI DIỆN HOA VIÊN🌿Nhà đẹp FULL NỘI THẤT KDC Bình Phú 4x16m 4 tầng,10.5,"Bình Phú, Phường 10, Quận 6, TPHCM",64.0,5,5,3,Sổ hồng,25/11/2025
"🔥🔥💯Bán nhà MTKD Đường số 23- 4,5x20m 5 tầng ĐOẠN SUNG GẦN ĐƯỜNG 26",16.5,"Đường số 23, Phường 11, Quận 6, TPHCM",90.0,6,7,4,Sổ hồng,25/11/2025
"Bán Biệt Thự MTNB 10m Bình Phú 1 - DT: 8,4x22m CÓ THANG MÁY & CAMERA",43.0,"Đường số 5, Phường 11, Quận 6, TPHCM",183.0,8,9,4,Sổ hồng,25/11/2025
Nhà 2 MT Kinh Doanh 4x27m 5 tầng ĐỐI DIỆN CV LÊ TUẤN MẬU DOANH THU50TR,15.5,"Lê Tuấn Mậu, Phường 13, Quận 6, TPHCM",108.0,20,20,4,Sổ hồng,25/11/2025
"Căn Góc đẹp MTKD Lê Quang Sung 4,12 x12m 4 tầng LỀ 5m CỰC SUNG TIỆN KD",10.8,"Lê Quang Sung, Phường 6, Quận 6, TPHCM",47.8,6,4,4,Sổ hồng,25/11/2025
"CỰC HIẾM🔥🔥MTKD Đoạn Sung nhất Hậu Giang 4x18m NỞ HẬU 5m LỀ LỚN 8,5m",39.0,"Hậu Giang, Phường 6, Quận 6, TPHCM",79.0,5,5,3,Sổ hồng,25/11/2025
"💥💯Nhà Cấp 4 MT Đường số Cư Xá Ra Đa 4,3x16m NỞ HẬU 7m tiện xây mới",8.2,"Cư Xá Ra Đa, Phường 13, Quận 6, TPHCM",87.0,1,1,,Sổ hồng,25/11/2025
🌿💯KẾ BÊN CÔNG VIÊN !!! MTNB 12m khu Bình Phú 4x12m Xây Full 5 tầng,8.2,"Bình Phú, Phường 10, Quận 6, TPHCM",48.0,5,5,3,Sổ hồng,25/11/2025
⚓⚓💯MTKD đường lớn 60m Lý Chiêu Hoàng 4x20m 4 tầng VỊ TRÍ ĐẸP TIỆN KD,13.5,"Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",80.0,4,5,3,Sổ hồng,25/11/2025
💐💯Nhà mới xây 100% KDC Bình Phú 4x17m 4 tầng SÁT C/VIÊN VÀNH ĐAI 30m,11.2,"Bình Phú, Phường 10, Quận 6, TPHCM",68.0,4,5,3,Sổ hồng,25/11/2025
💯ĐỐI DIỆN CÔNG VIÊN🍃🌿Nhà đẹp MTNB 12m KDC Bình Phú 5x15m 4 tầng 5PN,11.8,"Bình Phú, Phường 10, Quận 6, TPHCM",75.0,5,6,3,Sổ hồng,25/11/2025
"HOT💥💯MTKD Cư Xá D 3,5x11m Xây Full 5 tầng CÁCH MT BÌNH PHÚ CHỈ 1 CĂN",8.9,"Cư Xá Phú Lâm D, Phường 10, Quận 6, TPHCM",37.0,5,4,3,Sổ hồng,25/11/2025
🌹Nhà mới xây 100% MT 14m Bình Phú 1-4x20m 4 tầng CÁCH MT BÌNH PHÚ 40m,12.95,"Bình Phú 1, Phường 10, Quận 6, TPHCM",80.0,4,5,3,Sổ hồng,25/11/2025
🌿💯Bán nhà đẹp MT đường 15m Bình Phú 1- 4x18m 4 tầng GẦN CHỢ & C/VIÊN,10.5,"Bình Phú 1, Phường 10, Quận 6, TPHCM",72.0,4,5,3,Sổ hồng,25/11/2025
"Bán nhà đẹp 3 tầng MTKD Hậu Giang F5 Q6- 7x14,2m NỞ HẬU 7,1m 4PN 4WC",18.0,"Hậu Giang, Phường 5, Quận 6, TPHCM",88.2,4,4,3,Sổ hồng,25/11/2025
"Nhà mới xây MTKD Phạm Văn Chí 5,8x23m NỞ HẬU 7,1m 6 tầng+HẦM+THANG MÁY",35.0,"Phạm Văn Chí, Phường 4, Quận 6, TPHCM",156.0,6,6,5,Sổ hồng,25/11/2025
"Bán nhà HXT thông Mai Xuân Thưởng 4x15,5m 4 tầng+lửng 5PN GẦN UBND Q6",8.5,"Mai Xuân Thưởng, Phường 4, Quận 6, TPHCM",61.0,5,5,3,Sổ hồng,25/11/2025
"🌾💯Đất MT đường 16m khu Bình Phú 4x22,5 Xây Full - GẦN LÝ CHIÊU HOÀNG",8.8,"Bình Phú, Phường 10, Quận 6, TPHCM",90.1,1,1,3,Sổ hồng,25/11/2025
"💯Nhà 4 tầng MTKD Hậu Giang 4x18,5m NH 4,5m LỀ 9m GẦN NGÃ 4 MINH PHỤNG",22.0,"Hậu Giang, Phường 5, Quận 6, TPHCM",73.0,4,4,3,Sổ hồng,25/11/2025
"📌💯Nhà cấp 4 MTNB Cư Xá Ra Đa 4x20m SÁT CÔNG VIÊN LỚN, GẦN RẠP GALAXY",8.8,"Đường số 2, Phường 13, Quận 6, TPHCM",80.0,1,1,,Sổ hồng,25/11/2025
💯🏡Biệt Thự Sân Vườn KDC Bình Phú 8x16m 1 HẦM 2 LẦU - SÁT CV VÀNH ĐAI,16.3,"Bình Phú, Phường 10, Quận 6, TPHCM",128.0,4,5,2,Sổ đỏ,25/11/2025
CỰC HIẾM🔥CÓ THANG MÁY🔥🔥Cực Đẹp MTNB Bình Phú 1- 5 x 23m 4 tầng 5PN,18.0,"Đường số 25A, Phường 10, Quận 6, TPHCM",120.0,5,6,4,Sổ hồng,25/11/2025
"MTNB Cư Xá Phú Lâm D - 4x16m 5 tầng 4PN VỊ TRÍ KO LỖI, SÁT CHỢ H.T.QUÝ",9.6,"Cư Xá Phú Lâm D, Phường 10, Quận 6, TPHCM",64.0,4,3,3,Sổ hồng,25/11/2025
💥 Bán nhà MTKD chợ Hồ Trọng Quý 4x16m 3 tầng đông đúc tiện kinh doanh,12.4,"Cư xá Phú Lâm D, Phường 10, Quận 6, TPHCM",64.0,4,3,3,Sổ hồng,25/11/2025
💯ĐỐI DIỆN CV LỚN🌿🍃Đường 14m Bình Phú 1- 4x19m 3 tầng SÁT MT CHỢ LỚN,12.0,"Bình Phú 1, Phường 11, Quận 6, TPHCM",76.0,4,3,3,Sổ hồng,25/11/2025
"🔥💯Nhà đẹp đường Xe Hơi 6,4x13,5m 4 tầng 4PN SÁT MT BÀ HOM, CHỢ P/LÂM",9.4,"Bà Hom, Phường 13, Quận 6, TPHCM",82.0,4,5,3,Sổ hồng,25/11/2025
"💯NGAY C/VIÊN🌿🍃Nhà đẹp MTNB 15m Bình Phú 1 - 4x18,5m 4 tầng 6PN",9.4,"Bình Phú 1, Phường 10, Quận 6, TPHCM",74.0,6,5,3,Sổ hồng,25/11/2025
💯Bán nhà MTNB 12m KDC Bình Phú 4x20m 4 tầng 6PN SÁT MT LÝ CHIÊU HOÀNG,11.0,"Đường số 33, Phường 10, Quận 6, TPHCM",80.0,6,3,3,Sổ hồng,25/11/2025
"💥💯Bán nhanh MTKD 20m Đường 26 - 4,5x25m 4 tầng SÁT MT BÌNH PHÚ 30m",19.0,"Bình Phú, Phường 10, Quận 6, TPHCM",110.0,6,6,3,Sổ hồng,25/11/2025
🌿💯Nhà đẹp MT đường 15m Bình Phú 1 - 4x20m 5 tầng 5PN SÁT MT BÌNH PHÚ,14.5,"Bình Phú 1, Phường 11, Quận 6, TPHCM",80.0,5,5,3,Sổ hồng,25/11/2025
Siêu Phẩm 2 Mặt Tiền KD Chợ Bình Tiên 4x16m 5 tầng Xây Full Ko Lộ Giới,17.0,"Phạm Phú Thứ, Phường 4, Quận 6, TPHCM",67.2,4,3,3,Sổ hồng,25/11/2025
💯HOT💥💥Đoạn Đẹp Nhất MTKD Bình Phú 4x20m 5 tầng GẦN NGÃ 4 CHỢ LỚN,21.9,"Bình Phú, Phường 11, Quận 6, TPHCM",80.0,4,5,3,Sổ hồng,25/11/2025
"Giảm Sốc 2.5 tỷ - HXH An Dương Vương, 141m2( 6,8x20m) Giá mới 10.5 tỷ",10.5,"An Dương Vương, Phường 13, Quận 6, TPHCM",141.0,5,5,,Sổ hồng,25/11/2025
"Mặt Tiền Hậu Giang p5Q6 Ngang 4,5m Dài 17m nở 4,7m 5 Tầng Giá 41 Tỷ",41.0,"Hậu Giang, Phường 5, Quận 6, TPHCM",75.0,5,5,5,Sổ hồng,25/11/2025
"Bán nhà hẻm 3.5m Hậu Giang, 24m2, 1 trệt 1 lầu!",3.0,"Hậu Giang, Phường 12, Quận 6, TPHCM",24.0,1,2,2,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m Bình Tiên, 42m2, nhà cũ tiện xây mới!",3.7,"Bình Tiên, Phường 7, Quận 6, TPHCM",42.0,2,2,1,Sổ hồng,25/11/2025
"Bán nhà MTNB 10m Bình Phú 2, 1 trệt 1 lầu, 4x10m",5.9,"Bình Phú 2, Phường 10, Quận 6, TPHCM",40.0,2,2,,Sổ hồng,25/11/2025
"Bán nhà hẻm 4m Văn Thân, 39m2, 1 trệt 1 lầu, nhỉnh 4 tỷ!",4.5,"Văn Thân, Phường 8, Quận 6, TPHCM",39.0,2,2,2,Sổ hồng,25/11/2025
"Bán nhà hẻm Nguyễn Văn Luông, 3.5 x 6.5m, 1 lầu, nhà đẹp!!",2.98,"Nguyễn Văn Luông, Phường 12, Quận 6, TPHCM",24.0,2,2,1,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m CXPLA, 4.25 x 9m, giá nhỉnh 3 tỷ!",3.5,"Cư xá Phú Lâm A, Phường 12, Quận 6, TPHCM",39.0,1,1,,Sổ hồng,25/11/2025
"Cần tiền bán gấp căn nhà đôi Lò Gốm, 79m2, 1 lầu giá 5.2 tỷ",5.2,"Lò Gốm, Phường 7, Quận 6, TPHCM",79.0,4,4,2,Sổ hồng,25/11/2025
"Bán nhà đẹp hẻm 4m Bà Hom, 3.8 x 13.5m, 1 lầu, giá 4.99 tỷ!",4.989,"Bà Hom, Phường 13, Quận 6, TPHCM",51.3,2,2,2,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m 1 sẹc Phạm Văn Chí, 4x10m, 2 lầu 4 phòng!",5.0,"Phạm Văn Chí, Phường 8, Quận 6, TPHCM",40.0,4,3,2,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m Bình Tiên, 2 lầu, 3 phòng giá 3.3 tỷ!",3.3,"Bình Tiên, Phường 8, Quận 6, TPHCM",26.0,3,3,2,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m Lò Gốm, 30m2, 1 lầu 2 phòng ngủ, 2.9 tỷ!",2.9,"Lò Gốm, Phường 7, Quận 6, TPHCM",30.0,2,2,1,Sổ hồng,25/11/2025
"Bán nhà MTNB Bình Phú 2, 1 trệt 1 lửng, nhà cấp 4, xe hơi tới nhà!",3.89,"Bình Phú 2, Phường 10, Quận 6, TPHCM",30.0,1,1,,Sổ hồng,25/11/2025
"Bán nhà mặt phố KDC Lý Chiêu Hoàng 5,9 tỷ, 44m2, 4PN, 3WC",5.9,"Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",44.0,4,3,2,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m Nguyễn Văn Luông, 35m2, 2 lầu giá chỉ 4.2 tỷ",4.199,"Nguyễn Văn Luông, Phường 12, Quận 6, TPHCM",35.0,1,3,2,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m Tân Hòa Đông, 28m2, 1 lầu, giá 3.05 tỷ",3.05,"Tân Hòa Đông, Phường 14, Quận 6, TPHCM",28.0,1,1,2,Sổ hồng,25/11/2025
"Bán nhà hẻm 3m Hậu Giang, 36m2 , 1 lầu 2 PN, 2WC",4.4,"Hậu Giang, Phường 12, Quận 6, TPHCM",36.0,2,2,2,Sổ hồng,25/11/2025
"Bán nhà MT nội bộ CXPL B, 4.3m x 15.5m, nở hậu 6.1m, nhà cấp 4",8.199,"Cư xá Phú Lâm B, Phường 13, Quận 6, TPHCM",86.8,1,1,,Sổ hồng,25/11/2025
"Bán nhà HXH Minh Phụng, 48m2, 1 lửng, giá nhỉnh 5 tỷ!",5.199,"Minh Phụng, Phường 6, Quận 6, TPHCM",48.0,1,1,,Sổ hồng,25/11/2025
"Bán nhà hẻm 4m Hậu Giang, 2 lầu sân thượng, nhỉnh 5 tỷ",5.2,"Hậu Giang, Phường 5, Quận 6, TPHCM",32.0,4,3,3,Sổ hồng,25/11/2025
"Bán nhà hẻm 4m Hậu Giang, 3.8 x 13m, 2 lầu, nhà đẹp!",6.2,"Hậu Giang, Phường 12, Quận 6, TPHCM",48.0,3,3,2,Sổ hồng,25/11/2025
"Bán nhà 2 lầu Tân Hòa Đông, nhà mới chỉ 2.55 tỷ!",2.55,"Tân Hòa Đông, Phường 14, Quận 6, TPHCM",20.0,2,2,5,Sổ hồng,25/11/2025
"Bán nhà MT đường nhưạ 12m Bình Phú 1, 4mx15m, 3.5 tấm, nhà mới!",9.5,"Bình Phú 1, Phường 10, Quận 6, TPHCM",60.0,4,3,3,Sổ hồng,25/11/2025
"Tôi cần bán gấp Căn nhà 4 Tầng - 5 PN,Đường Cao Văn Lầu giá 5,5 Tỷ",5.5,"Cao Văn Lầu, Phường 2, Quận 6, TPHCM",125.0,5,3,12,Sổ đỏ,24/11/2025
"Bán nhà GÓC 2MT 229 Bình Phú, Phường 11, Quận 6, Hồ Chí Minh",35.0,"229-229/1 Bình Phú, Phường 11, Quận 6, TPHCM",81.0,3,3,3,Sổ hồng,24/11/2025
