tieu_de,gia,dia_chi,dien_tich_dat,phong_ngu,phong_tam,so_tang,phap_ly,ngay_dang
"Bán Nhà riêng tạiPhường Kiến Hưng, Quận Hà Đông, Hà Nội",6.0,"Phường Kiến Hưng, Quận Hà Đông, Hà Nội",30.0,3.0,4.0,5.0,Sổ hồng,2025-09-16
"Bán Nhà biệt thự, liền kề theo dự ánSolasta Mansion Dương Nội tại Solasta Mansion Dương Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",43.35,"Solasta Mansion Dương Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",170.0,4.0,3.0,3.0,Sổ hồng,2025-09-15
"Bán Nhà riêng tạiHà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",6.8,"Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",35.0,3.0,4.0,5.0,Sổ hồng,2025-09-13
"Bán Nhà riêng tạicự khê, Phường Phú Lương, Quận Hà Đông, Hà Nội",13.6,"cự khê, Phường Phú Lương, Quận Hà Đông, Hà Nội",66.0,5.0,5.0,6.0,Sổ hồng,2025-09-10
"Bán Nhà tái định cư tạitu hoàng, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",19.5,"tu hoàng, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",80.0,8.0,8.0,6.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạilê hồng phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội",16.5,"lê hồng phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội",61.0,5.0,5.0,5.0,Sổ hồng,2025-09-10
"Bán Nhà riêng tạingô quyền, Phường Hà Cầu, Quận Hà Đông, Hà Nội",14.5,"ngô quyền, Phường Hà Cầu, Quận Hà Đông, Hà Nội",48.0,4.0,4.0,5.0,Sổ hồng,2025-09-09
"Bán Nhà mặt phố tạihoàng công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",21.2,"hoàng công, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",83.0,5.0,5.0,5.0,Sổ hồng,2025-09-08
"Bán Nhà riêng tạiPhúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",5.3,"Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",86.8,3.0,4.0,5.0,Sổ hồng,2025-09-08
"Bán Nhà biệt thự, liền kề tạinguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",47.0,"nguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",216.0,5.0,4.0,4.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạihạnh hoa, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",13.5,"hạnh hoa, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",80.0,5.0,4.0,4.0,Sổ hồng,2025-09-09
"Bán Nhà riêng tạiĐường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",12.0,"Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",40.0,4.0,4.0,5.0,Sổ hồng,2025-09-07
"Bán Nhà riêng tạivạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",7.1,"vạn phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",31.0,3.0,4.0,5.0,Sổ hồng,2025-09-05
"Bán Nhà biệt thự, liền kề tạinguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",49.5,"nguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",230.0,5.0,5.0,4.0,Sổ hồng,2025-09-06
"Bán Nhà biệt thự, liền kề tạivăn phú, Phường Phú La, Quận Hà Đông, Hà Nội",21.5,"văn phú, Phường Phú La, Quận Hà Đông, Hà Nội",90.0,4.0,4.0,5.0,Sổ hồng,2025-09-05
"Bán Nhà biệt thự, liền kề tạinguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",28.9,"nguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",95.0,6.0,5.0,4.0,Sổ hồng,2025-09-05
"Bán Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",13.0,"mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50.0,4.0,4.0,5.0,Sổ hồng,2025-09-05
"Bán Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",14.8,"mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",60.0,4.0,4.0,4.0,Sổ hồng,2025-09-05
"Bán Nhà riêng tạinguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",17.2,"nguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",68.0,5.0,4.0,4.0,Sổ hồng,2025-09-05
"Bán Nhà mặt phố theo dự ánLàng Việt Kiều Châu Âu Euroland tại Làng Việt Kiều Châu Âu Euroland, nguyễn văn lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",40.3,"Làng Việt Kiều Châu Âu Euroland, nguyễn văn lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",87.0,5.0,5.0,4.0,Sổ hồng,2025-09-05
"Bán Nhà riêng tạiđường lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",6.7,"đường lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",31.0,3.0,3.0,5.0,Sổ hồng,2025-09-03
"Bán Nhà riêng tạiPhường Vạn Phúc, Quận Hà Đông, Hà Nội",7.8,"Phường Vạn Phúc, Quận Hà Đông, Hà Nội",46.0,3.0,3.0,4.0,Giấy tờ không xác định,2025-09-03
"Bán Nhà riêng tạilê trọng tấn , Phường La Khê, Quận Hà Đông, Hà Nội",13.8,"lê trọng tấn , Phường La Khê, Quận Hà Đông, Hà Nội",60.0,5.0,5.0,5.0,Sổ hồng,2025-09-01
"Bán Nhà riêng tạivăn quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",17.2,"văn quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",70.0,4.0,4.0,5.0,Sổ hồng,2025-09-01
"Bán Nhà riêng tạihà trì 3, Phường Hà Cầu, Quận Hà Đông, Hà Nội",8.7,"hà trì 3, Phường Hà Cầu, Quận Hà Đông, Hà Nội",45.0,4.0,4.0,4.0,Sổ hồng,2025-09-01
"Bán Nhà mặt phố tạiVÕNG THỊ, Phường Bưởi, Quận Tây Hồ, Hà Nội",110.0,"VÕNG THỊ, Phường Bưởi, Quận Tây Hồ, Hà Nội",210.0,4.0,7.0,8.0,Sổ hồng,2025-08-31
"Bán Nhà biệt thự, liền kề theo dự ánKhu đô thị Văn Khê tại Khu đô thị Văn Khê, văn khê, Phường La Khê, Quận Hà Đông, Hà Nội",19.5,"Khu đô thị Văn Khê, văn khê, Phường La Khê, Quận Hà Đông, Hà Nội",83.0,5.0,5.0,5.0,Sổ hồng,2025-08-29
"Bán Nhà riêng tạingô thì nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",25.0,"ngô thì nhậm, Phường La Khê, Quận Hà Đông, Hà Nội",79.0,5.0,5.0,5.0,Sổ hồng,2025-08-29
"Bán Nhà mặt phố tạiHuỳnh Thúc Kháng, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",12.5,"Huỳnh Thúc Kháng, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",50.0,4.0,3.0,4.0,Sổ hồng,2025-08-27
"Bán Nhà mặt phố tạiquốc lộ 32, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",18.0,"quốc lộ 32, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",50.0,4.0,4.0,4.0,Sổ hồng,2025-08-27
"Bán Nhà mặt phố tạiPhường Xuân La, Quận Tây Hồ, Hà Nội",30.0,"Phường Xuân La, Quận Tây Hồ, Hà Nội",100.0,10.0,6.0,6.0,Sổ hồng,2025-08-27
"Bán Nhà riêng tạiNguyễn Trãi, Phường Văn Quán, Quận Hà Đông, Hà Nội",8.5,"Nguyễn Trãi, Phường Văn Quán, Quận Hà Đông, Hà Nội",42.0,6.0,4.0,5.0,Sổ hồng,2025-08-28
"Bán Nhà riêng tại19-5, Phường Văn Quán, Quận Hà Đông, Hà Nội",7.0,"19-5, Phường Văn Quán, Quận Hà Đông, Hà Nội",36.0,3.0,3.0,4.0,Sổ hồng,2025-08-27
"Bán Nhà riêng tạihà cầu, Phường Phú La, Quận Hà Đông, Hà Nội",17.2,"hà cầu, Phường Phú La, Quận Hà Đông, Hà Nội",55.0,5.0,6.0,7.0,Sổ hồng,2025-08-26
"Bán Nhà riêng tạiTRẦN PHÚ, Phường Văn Quán, Quận Hà Đông, Hà Nội",5.9,"TRẦN PHÚ, Phường Văn Quán, Quận Hà Đông, Hà Nội",30.0,3.0,4.0,5.0,Sổ hồng,2025-08-28
"Bán Nhà biệt thự, liền kề tạiPhường Văn Quán, Quận Hà Đông, Hà Nội",76.0,"Phường Văn Quán, Quận Hà Đông, Hà Nội",225.0,5.0,5.0,3.0,Sổ hồng,2025-08-28
"Bán Nhà mặt phố tại18m, Phường Mộ Lao, Quận Hà Đông, Hà Nội",19.0,"18m, Phường Mộ Lao, Quận Hà Đông, Hà Nội",52.0,4.0,4.0,5.0,Sổ hồng,2025-08-26
"Bán Nhà riêng tạinông quốc chấn, Phường La Khê, Quận Hà Đông, Hà Nội",18.8,"nông quốc chấn, Phường La Khê, Quận Hà Đông, Hà Nội",83.0,5.0,5.0,5.0,Sổ hồng,2025-08-24
"Bán Nhà riêng tạiTrương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",25.0,"Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",95.0,7.0,7.0,7.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạimậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",19.7,"mậu lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",60.0,5.0,6.0,7.0,Sổ hồng,2025-08-26
"Bán Nhà biệt thự, liền kề theo dự ánKiến Hưng Luxury tại Kiến Hưng Luxury, PHÚC LA VĂN KHÊ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",18.9,"Kiến Hưng Luxury, PHÚC LA VĂN KHÊ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,5.0,5.0,5.0,Sổ hồng,2025-08-26
"Bán Nhà biệt thự, liền kề tạiTam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",26.0,"Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",90.0,8.0,8.0,7.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiTrương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",26.0,"Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",90.0,7.0,7.0,7.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiTân mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",26.5,"Tân mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",100.0,6.0,5.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà mặt phố tạiMai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội",23.8,"Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội",140.0,4.0,3.0,9.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",6.63,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",35.3,3.0,3.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiTam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",28.0,"Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",95.0,8.0,7.0,7.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",6.38,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",30.3,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.5,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",110.0,2.0,1.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.15,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",68.0,2.0,2.0,2.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",8.0,"Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",52.0,5.0,4.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.15,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",66.0,2.0,2.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",8.0,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",52.0,5.0,4.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.65,"Trương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",42.8,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.65,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",50.0,5.0,4.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.25,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",70.0,2.0,2.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.2,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",70.5,2.0,2.0,2.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.7,"Hoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",51.0,4.0,4.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiMai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội",7.79,"Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội",40.0,5.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",6.7,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",36.0,3.0,3.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",6.44,"Trương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",30.0,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiĐền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.31,"Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",36.2,3.0,3.0,3.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.83,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",34.0,3.0,3.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.8,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",50.0,5.0,5.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.38,"Hoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",39.0,5.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",7.66,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",43.4,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà mặt phố tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",71.0,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",240.0,10.0,10.0,10.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiĐền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",25.8,"Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",104.0,6.0,6.0,6.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.8,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",39.4,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",6.89,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",35.0,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.95,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",42.3,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiMinh Khai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.56,"Minh Khai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",40.5,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",8.15,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",54.0,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",26.9,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",102.2,7.0,6.0,6.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.46,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",42.5,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiMinh Khai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.69,"Minh Khai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",42.5,5.0,4.0,5.0,Giấy tờ không xác định,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",8.88,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",48.2,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiĐền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",8.48,"Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",46.0,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.85,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",37.4,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",7.75,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",42.5,4.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.7,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",55.0,4.0,4.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.85,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",36.0,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.78,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",35.0,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",6.9,"Trương Định, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",42.3,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",7.8,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",46.5,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",6.58,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",33.0,3.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",8.68,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",60.2,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.35,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",43.2,6.0,4.0,5.0,Giấy tờ không xác định,2025-08-23
"Bán Nhà riêng tạiGiáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",7.65,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",45.0,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.5,"Trương Định, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",41.0,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",6.56,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",33.0,3.0,4.0,5.0,Giấy tờ không xác định,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",6.45,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",32.2,3.0,3.0,5.0,Giấy tờ không xác định,2025-08-23
"Bán Nhà mặt phố tạiLĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",76.0,"Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",260.0,10.0,10.0,10.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",24.9,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",105.6,7.0,6.0,6.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.35,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",43.2,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiTam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",24.5,"Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",114.7,6.0,6.0,6.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiMinh Khai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",7.45,"Minh Khai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",41.3,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà mặt phố tạiTam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội",26.0,"Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội",136.0,3.0,3.0,9.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.65,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",47.0,6.0,5.0,6.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.5,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",55.0,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",7.15,"Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",66.0,2.0,1.0,2.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiHoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",9.69,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",53.0,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.25,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",70.0,3.0,2.0,2.0,Sổ hồng,2025-08-23
"Bán Nhà biệt thự, liền kề tạiLĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",27.8,"Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",120.0,8.0,7.0,7.0,Sổ hồng,2025-08-23
"Bán Nhà mặt phố tạiTam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",75.8,"Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",250.0,9.0,9.0,9.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.5,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",50.0,4.0,3.0,4.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạinguyễn văn trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",18.8,"nguyễn văn trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",80.0,24.0,24.0,8.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",7.3,"Tân mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",51.0,6.0,4.0,5.0,Sổ hồng,2025-08-23
"Bán Nhà riêng tạiTrương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",7.5,"Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",54.0,5.0,4.0,5.0,Sổ hồng,2025-08-23
